index,tweets,emoji_sentence,follows?
23752,if i were that person i would simply just cease to exist,👍🏼,0
19537,[USER] We only have her. But she loves a good squirrel  chase at the park. Never managed to catch one yet (thank God) but she’s fast on her feet when she takes off after one ,✌🏼,0
17959,[USER] Yummy!! ,🙌🏿,0
467,[USER] [USER] Somehow America has checked their common sense at the door. ‍️,🤷♂,1
1693, we hear &amp; see you....!,🙌🏻,1
6679,Parov Stelar's debut on NFT ️️‍,🖌🖼👨🎨,1
15749,[USER] [USER] Says a lot about the place Sturgeon's taken them to! ‍️,🙏🏾,0
10769,My main personality trait is being annoying on Twitter  and using “” at every possible chance,💔😩,1
10432,prayer circle:                                                                                     brightwin                in offgun                              fun night                                                             ,🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,1
2509,August Alsina is dope for his video to his song Pretty ,✊🏽,1
230,"Okay then -Hi, I’m Arson  I’m иsfш - мсут so dni if you don’t like that I use They/it/X ️I’ll post smut when I can️Have you drank water or eaten today? Do it. Now. Love you ",🔥🔥✨✨🍄🍄☁☁💕💕,1
23175,no better feeling than deleting all your text messages ‍️,💪🏽,0
22592,[USER] Thank you so much Saboli!!  I love seeing everything you talk about!! You’re always a bright spot on my timeline I really like that analogy too!!  it’s very lovely ️ just thank you so much for your kindness and support!!!,👌🏼👏🏼⭐,0
1601,Look for us in Deli Rush! Check the app️ ,‼🛵,1
3949,Never thought that i would reach 100 on a preview Thx for the support ,🤪🥰,1
23994,[USER] Yesss!A friend wanted to watch it together because it's a silly Adam Sandler movie with a freaking farting dog in it...I never expected the end to be that real I lost my mother very recently in that time and I just saw my father in my inner mind and just couldn't ,🤷🏻♀,0
19707,aot women  jjk women  bsd women                                          ended all men,🥺❤🥰🌺,0
23434,DREAM REALLY SAID ‍️,🥲😩,0
4357,bts standing up to music industries in several countries ,✋🏼,1
2776,"Appreciate the support tonight , Avengers was nice to return to. I didn't play any of the new operation because I didn't want to ruin Kate Bishop's story ‍️ So I finished hers instead Clint will just have to wait until next time.",🤷🏾♂😂,1
233,All these rappers just randomly decided to start getting their nails done  I’m just curious ,🤔🧐,1
6039,"[USER] [USER] [USER] [USER] [USER] [USER] Ummm, I never said I got her verified or anyone else, just tried to help bring awareness to the fact that she should be verified ️ and we all helped by liking and sharing... I normally would respond to a clout chaser but I got time tonight ‍️",‼🤷🏼♂,1
20533,Sidney  Crosby ,🌮🍻,0
23715,People  who  act  friendly  but  talk  shit behind your  back ,🥺🧡,0
20571,Whatever It Comes From The Official SideMy Side CDP for This Year [USER] B'day Will Be Damn High And The Motion Poster For That CDP Design Will Gives Sure Shot Goosebumps To Mass Audience Atleast 3 to 5 Years Gurthundi Potundhi From The Time of Release,😩😩😩,0
17150,[USER] Lol  opinion tho ,😔✊,0
8131,i should not be laughing at this ,😭😭,1
8987,[USER] Maybe this isn't the best time to talk about killing... So tasteless!!  Say something positive to America Jim - America is hurting for the loss of more Americans right now. [USER] [USER] [USER] [USER] [USER] [USER],❌❌🤯,1
23319,Johnny looks at other people?!?  I can’t  I feel sick ,💩💩💩💩,0
631,My Brother!!!   got it out then trenches on and off the field!! [USER],💯🐐🐐,1
1301,for these little boys I’ll risk it all without thinking twice ‍️,🧏🏻♀,1
12426,he trained him so hard ,🥺💜,0
15734,"Dami may pa-body pics today pero pic lang ng crush ko sapat na. Hello crushie, if you could see this baka naman. Chour not chour.  ",🥳🥳,0
3748,[USER] We don't need  no thought control ,🤘🏻,1
24003,[USER] preorder benefits!! they had a lot for chase  but usually i see juyeon for as low as $4,🤷♂,0
12586,"[USER] Thanks for that, I’ve just ordered one ",😭😭🤷🏽♀,0
16897,[USER] Thank you  I’ve already written one chapter there will be more soon ,🤷🏽♀,0
21179,I’m doing any sessions right now approach correctly /findom finsub femsub paypig wallet rinse drain beta slave cuck loser blackmail worship/,🤦🏽♀,0
15793,my energy been off all day  but i’m back ,🤷🏻♂,0
2129,[USER] This is coming from a naive delusional person and I want to believe in you Pramilla but it’s hard. But I do wish people on left would go after democrats and republicans. Right now it’s democrats who stopped 15 min wage and nothing else will be done with a Manchin type. ,🤷🏻,1
9969,it’s the  romantic sensibility  for me,✨✨,1
19771,[USER] wait twins not evem joking ‍️,❤😘❤,0
134,I got a black belt in eating pussy  I’m a tounge Fu master  ,🥋🤫😏,1
6875,Wild that I used to be in a relationship where I wasn’t allowed to be upset and then had to apologize for it  ,🤡🤡,1
3425,Could u believe I just started watching snowfall... I know im fucking late buts it’s fucking good. ‍️ not much of a series type of guy. Don’t watch much tv unless it’s sports. But catching up lil by lil ,🤷🏽♂👌🏽,1
16658,[USER] [USER] i mean nothing to make fuss but they both got along really well in that show... i cant stand someone disrespect the food but we need to stop hating on him ‍️,🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,0
23730,&amp; toes sucked ,😊💓💓,0
9996,Happy heavenly birthday Meishu my Aries queen ,🙏🏾,1
24251,"[USER]  I don’t have epilepsy, but I have seizure disorders related to kidney failure. Fortunately I haven’t lost my independence. Keeping you in my prayers ",❤👀,0
17845,"[USER] Nah, just capped but it ain’t my business  ️",😉😉,0
20453,[USER] Wow I love the colour palette  Great build Jules ,🙌🏿,0
12571,Omg your bday?!! I wish I was with you to celebrate. I’m sending you the biggest cheers and hug  HAPY BDAY! ️,🥱🚨,0
23195,[USER] aye shit you fw dis 2 tho ‍️ i think you do,⏱😎🍿,0
17564,"Positive test for COVID this morning (cry) - I’m physically great, dunnae worry. BUT every evening I like to do a wee self reflection of the day. I made four different plans for the next month today alone  Self isolation madness has begun ",🙅🏽♂,0
18309,[USER] What's next? File Explorer overhaul! ,🙏🏾,0
14408,Omo runaway from under 23 babes. Dem no dey tell person ,🗽🤦🏾♂,0
12266,How I get myself in messy situations is beyond me ‍️ I’ll behave for 11 months then ke flopa goet ka that 1 month ,💀😉,0
3363,All in favor of all four First Four games on the same day going forward? ‍️,🙋♂,1
13683,[USER]  nein,🤷🏽♀,0
9308,Twilight Haunting:Montreal InvitationalSemifinals: 3-0  1-5 Final: 1-3 ,🇸🇪🇦🇫🇬🇧🇨🇲🇸🇪🇨🇲,1
3185,God go punish this team for life . This team never go win trophy again. Stupid team ,😭😭😭💔💔,1
9782,Women that say they don’t like watching porn are liars... we all do it  it’s just better if u do it with ur partner  [USER],🤔💯🤪💋💋,1
15169,Way to go Yalda!! ,🥵🤑,0
20693, Sponsored Giveaway 2 Winners of Enhypen Unsealed Album(Dusk ver)1 Winner Txt minsode Unsealed Album(Ar ver)1 Winner of Enhypen Unsealed Lightstick-must be following me and [USER] - like &amp; rt- sf is free- ends @ 11:30 Goodluck ,✋🏻✋🏻,0
19867,[USER] She showed you! *snap* Go Mali! ,🤤🙃,0
19574,"[USER] [USER] Well yea, now that the Dems are in control. Can’t have Clinton in jail, he’s got to help Kamala with “woman and girls empowerment “ ...fox in the hen house alert ",🤦🏻♂,0
16452,[USER] [USER] I think it is a call for help ‍️,👉👈🥺,0
3567,Solve your ogun idile before you enter relationship ,👍🏾,1
20335, On a beautiful day in the morning ,🤩💙,0
23758,hopekook are B1 and B2 ,👏🏼😂,0
3600,[USER] Article. De. . ,🔥👏🏼,1
8928,They gettin da chair ‍️,🤦🏾♂,1
21634,[USER] I remember that struggle too well ‍️,📲📲,0
12151,"Some personal news:  I will start my new job in the Core Resilience team at [USER] on Monday! I could not wait any longer to share this here, after talking to many friends today. I don't remember being this excited for a loooong time! ",🤷🏾♀,0
3867,GIVEAWAY TIME We're giving away 100 of our premium Yeezy Supply ISPs. These have been blasting through YS drops this year 4 winners. 25x YS ISPs for the weekend. RT and Like ️Ends in 30 mins. GO!  ,🔥🔥🤑✅🔁♥⏰,1
22712,[USER] Feen? and no ts strong af ,😂😂,0
16536,"[USER]  I'm sorry, Lana ",🤞🏾,0
1089,Only a couple weeks away from my nose job ,🙏🏾,1
11226,"[USER] I like this response!  This is a great example. I posted it on a few social media platforms to get examples because as many times as I've heard it..... my brain be like hhhhm, don't be used-cool. But I be wanting examples of what's classified as what to people. ",❤😩,1
18326,Today I asked my students to write a creative story about aliens landing on the playground. Almost every story involved me being abducted. One especially memorable story said the aliens just wanted to cover me in cheese.    ,🤸🏻♀,0
8907,7 straight Sweet 16’s for [USER]! ,🤙🏻,1
7896,[USER] A bit like Nicola Sturgeon then..? ‍️,🤷♂,1
2743,hi im bumping this bc its still my fav piece of art ive drawn ‍️,🧍♂,1
14799,[USER] I-...I thought you was kidding...I LOVE YOU RIRIIIIIII...  ,🙏🏽,0
7367,"$200 GIVEAWAY I'll give $200 to one person. Must retweet this tweet, follow [USER] &amp; myself and retweet their pinnedEnds in 5 days ",💸🍀,1
19703,this gon b you this summer texting the gc [USER] ,🐰💗💞,0
11337,[USER] My brother ,✊🏻,1
3155,"and nothing hurts anymore, I feel kinda freeeee ‍️",🤸♀,1
12982,Do good to people close to you Good morning fam ,💆🏼,0
9589,Inna mi going out and when mi fawud in ,🗣🎶,1
11040,i’m home from work ‍️,💆🏻♀,1
1544,"RT to let your friends know about our NEW drive-thru location at 549 W Trenton Ave, Morrisville, PA  ",🚗🥳,1
1943,He sees on both sides like Chanel so ladies or men y’all know what to do ,☝🏿,1
23457,[USER] [USER] Wenas ‍️,😂😂🤝,0
11745," NEW JERSEY SCHOOLS UPDATE:   All previous Mandates Apply:️ Remote Learning during School Outbreak and/or Very High Risk Level️ Masks️ Cohorts️ No Sharing Items ️ Hygiene️ Cleaning, Disinfection️ Airflow️ Symptom Screening ️ Contact Tracing / Notification",🔺🔺▪▪▪▪▪▪▪▪▪,1
3647,20 gcash  •mbfm &amp; [USER] •like &amp; rt their •like &amp; rt this•reply “tysm!”~ends later~,💸📌,1
16685,Do you ever see someone’s pfp and it’s a drawing and you’re INSTANTLY attracted or are you normal. ‍️,🌹🌹🌾,0
4300,[USER] SAME OMG ,🙌🏼,1
13678,[USER] Felt that in my soul  I was so excited to buy smth but the exact same thing happened ‍️‍️‍️‍️,❤❤,0
19016,[USER] it’s an honor to be here️looking forward to what you will bring to the world  fly high ,🔥😉,0
9400,who wants to be in the friends section ‍️,🙇♀,1
13274,[USER] [USER] [USER] All amazing ,🤷♀,0
4254,[USER] [USER] [USER] Hope it remains that way,🙏🏻,1
3036,So fun when u can’t sleep but sooo tired! ‍️,🤦🏼♀,1
15621,bitch finally ,💭⛅,0
852,Drop   and we follow you,💪💖💖,1
17853,[USER] This is one of the things you don’t post online or tell anyone  ppl are really dirty ,🤷♂,0
12375,The [USER] lads doing Liverpool proud ,😭😭😭,0
19921,[USER] Lmbo!!!!! It’s the “lil perm piece” for me!!!  Thr most ridiculous cut on EARTH ,🔥😬,0
2332,$10 / 470 GCASH —follow me &amp; [USER] —like &amp; rt their —retweet + replyEnds later.,💸📌,1
3232,"𝕮 • 12PM TEAM COSMO PLUG Drop your twitter username and follow whoever likes your comment, follow me first [USER] for followback. Rt for a plug (NO LIMIT)DM [USER] to join PLUG GC in Telegram ",🌌📩,1
6399,"[USER] I mean, if you want to change my mind that Sneak is better, send it my way.  Jk ",🤡😜,1
22577,Friendly reminder to go read up on GameStop. They released their 10-K report yesterday and it specifically mentions the short squeeze and how their stock is shorted MORE than the active float. Just saying ‍️,😰😰😰😰😰😰😰,0
1009,1st track not bad I placed 2 in 110 hurdles  I still have time to improve no days off  GRIND DOESN’T STOP ,👍🏾🤫🎸🥇,1
19154,[USER] [USER] [USER] I think we both need these shoes ,🥴🥴,0
15932, Attention 865 hoopers ,🧏🏽♀,0
9271,[USER] me and my bf already do that  neither of us care,🧍🏽,1
7097,[USER]  I could never ,🤢😂😭,1
22340,I pray for you this morning your Destiny helper will locate you   u will rise  above all evil favour will speak for you  have a blessed day ,🦋💫👉👈😡,0
7043,[USER] If you had these numbers you would too ‍️,🤷🏼♂,1
7686,[USER] [USER] [USER]  who'll crack first?,👍🤔,1
5868,RT if your feeling it! ,🙏🏼,1
115,Wager tn  1 like for watch pahtee ,😳🧃,1
16622,"[USER] Look at the shape of those sexy slender legs! MinHo would say, I see something beautiful  ",🤦🏾♂,0
1942,The camera is poor ‍️,🤷🏾♂,1
7450,"[USER] Tame impala, blood orange, Aurora (I cried listening to All my Demons Greeting me as Friends. I was seeing the full spectrum of colors dancing to the music it was crazy. But the album is kind of serious, not ""vibey"") .... Mother Earth's Plantasia by Mort Garson  ",😂♥,1
11539," ""I have never been more proud of a group of people."" ",💬💯,1
4070,[USER] 100% flying back for this  so excited you guys never disappoint! ,🥰🤍🤍,1
6730,And if it's iu. ,😳😳😳😳,1
13652,[USER] Has an NRA member ever done a ‘mass shooting’ ?I don’t believe so !Everyone should join ,🤷🏽♂,0
2304,Idk how else to put it ‍️,🤷🏽♂,1
17622,Now I wonder how genuine his statements about Harden were!   ,🙏🏼,0
726,"[USER] im good, not sleppy at all, even if it's 3:30am  hbu? ",😆💜,1
1415,THIS RUN IS INSANE !!! Norfolk st +3.5 (2.5u) 2H under Texas southern NC State ML (1.77u) Drake under 141 (2.77u)UCLA Over 133 (2.75u) LETS GO 3/3 cakes !!!! ,🔥🏀🔥💰💰🏀🍰💰💰🏀💰💰🏀💰💰🏀🍰💰🏀🍰🍰👀🏀🔥,1
6956,Lmfao you so damn funny ️️,🤣☠☠,1
1086,you’re literally one of my favorite people on this stupid bird app and i love you so much. i’m so glad to be one of your wives ‍️,👰🏼♀,1
22207,[USER] [USER]  [USER]  every day I’ll post this until we make it happend. Change infinity supply to a limit supply on cake in order to get new investors and increase the valuation. If you are a cake hodler smash up the like and retweet!!!   ,😩💔,0
2150,                                                                            UCLA win                                                                                            I need all the help I can get [USER],🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,1
4573,Just learned what an NFT is and when I say this is next level dope  congrats for being the first woman to do this  [USER],🔥🔥😮‍💨🤟🏽💕💕🥴,1
5530,itellinya  r.e.s.p.e.c.t me everytime u see me ,🤣🤣🤣🤣🤣😆,1
1625,“Damn bruh you do me like that in front my kids bruh”  ‍️ ,😂🤷🏾♂😆,1
6991,[USER] Awww  he’s a delight ,🥰😍,1
17859,"[USER] That’s a nice ride you got, just in time for Spring. ",😩💔,0
16849,Well Done &amp; Thank You to all the fabulous Volunteers involved in supporting the Vaccination programme you are absolute stars ,🤤🤤😍,0
13831,[USER] Fuck ‍️,😂😂🤣🤣,0
21025,[USER] sorry i don’t have any big confessions ‍️,😎🎻✊,0
20794,[USER] Congrats!   ,🙏👼,0
5895,[USER] [USER] They have colors ‍️,🧍🏻♀,1
14602,[USER] [USER] [USER] So gutted I missed this!!  Well done everyone [USER],😂🤣,0
8510,"We got Derrick Jaxn ass up outta here, Now we just gotta get rid of Russell Wilson and we good ",💪🏽,1
7345,"Less than 200K!! All drop handles, let's follow you fast   ! ",🍍👀💵,1
2206,[USER] Legit ! Master chef as well ‍️,🙅♂,1
20289,[USER] aaa ucul bangett  thankyouu kakkkhave a nice day ,🃏♾,0
2312,[USER]  beauty ,💞💞🌹,1
1161,[USER]  I used to like them sm but I never got to stanning ,🙁🙁🚬🚬🚬😭,1
5230,[USER] That took me a while too ngl  good luck tho ,😭🥺,1
16906,Pack came in roll a wood to see what the gas like ,🙋🏻🙋🏼😢❌🌍☄,0
2195,[USER] Another win for the 915! Congrats [USER] ,🙏🏻,1
4462,[USER] Love Roy Kent !  if he’s not moody he ain’t  Roy Kent! ️,😂⚽,1
18909,[USER] Awwwe  thank you!!!  So are you ,😤🤬😳,0
13611,[USER] It’s a great thing to take care of yourself. Godspeed. ,🤷🏾♂,0
4506,[USER] Flight come on bro ‍️,🤦🏾♂,1
10257,AHHH YEEES!! Finally ,😭😭😭,1
22646,$ark is going to  ,💁🏽♀,0
6400,[USER] me  my inner demon be like “you can handle it” &amp; then I have a pep talk in my head and keep going because duh I’m not pussy ,😭🤣,1
2775,i don’t remember anything from before 8PM except the fact that i ate cheetos and i fell asleep while helping kev with homework ‍️,🧍♀,1
5463,[USER] [USER] [USER] I miss her  please bring her back [USER] ,😭🥺,1
963,                             Jimin               Jimin                             ,💞🌸🌷🌸💞🖤🗡💣🗡🖤🌸🌷💕🌷🌸🗡💣🖤💣🗡💕😇💞🖤😈🖤🌸🌷💕🌷🌸🗡💣🖤💣🗡💞🌸🌷🌸💞🖤🗡💣🗡🖤,1
8865,[USER] Oh of course! I wasn't sure if you wanted to be tagged in everything I post or just the second part of John's letters.  I will add you to my master tag list.,☺❤❤,1
16090,"If I’m the  , you the  ..... ",🤦♀,0
4521,"[USER] This y everyone INCLUDING ME want that ass , just teasing like a MF ‍️",👅🤦🏾♂,1
6362,[USER] [USER] how bout another morsel from Key to the Kingdom....it's been a while since your last tease. Pretty Please! ,🙏🏻,1
2613,3/20 Fight Schedule: Okolie vs Glowocki (12pm PT) Beterbiev vs Deines (12pm PT) UFC on ESPN 21 (4pm PT) Hooker vs Ortiz Jr. (6pm PT),🥊🥊🥋🥊,1
20622,so prettyyyyy I LOVE IT ,1️⃣2️⃣3️⃣4️⃣5️⃣🔹,0
13206,"[USER] She wouldn’t listen about the PCR tests or how they inflated deaths and cases, she’d just laugh and say dont believe everything you see on the internet She asked me today how I found out every ... I told her - The internet ",✌🏾,0
17544,this is why I’m so picky and exclusive with my group of friends people are so weirdddd,☀☁☁☁🐬🌊🌊⛵🌊🌊🌊🌊🌊🐠🐟🐳⚓,0
17,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Wor be unto you And, bless your heart ",🤣❤,1
20766, BINANCE BNBUSD-25JUN21 249k$ @ 251.339  BINANCE BNBUSD 155k$ @ 240.136  BINANCE BNBUSDT 52k$ @ 240.036 ,🤷♀,0
23296,ok i me reste s5 et 6 ,🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,0
5788,"[USER] She’s still recovering from a pretty nasty surgery, but at least she’s back on court. I don’t love her Miami draw but at least I hope she’ll be able to play pain free. ",🤞🏻,1
9894,[USER] W Salam  Good Morning ,💕☕🌄💕🌞,1
22410,Hump day indeed.  ,😢😣😣😣😣😣😣👌😣😣👌😣😣😣😣👢👢,0
11922,[USER] [USER]    perfect!,😂😂,1
3279,It's perfect!  and yes! I'm crying btw ,😭💖,1
22503,"i need instagram to stop giving me such relevant ads, i keep buying stuff ‍️",🇦🇫🇱🇾🇸🇴🇸🇸🇸🇾🇺🇸,0
22793,56% are satisfied with the current CM and 8.4% aren’t sure.  50% say not at all satisfied defies the current ground reality unless the survey was conducted in a DMK party gathering.,👂🏻,0
11015,Header Updated Have a look ,🤗🤞,1
1630,I’ll fuck you good &amp; not text back for days ‍,👩🏾🦯,1
16800,I miss having someone to post I want a lil stink to brag about ,😂🤣😂😂😏,0
22591,[USER] We will not  tolerate green bell pepper  discrimination  in this house ,🥺💚😊,0
15977,[USER] They look too good to eat  that is art on a plate ,🤷♂,0
10768,O’ ECG.... at this 3:09 am how you fit off the light? How? ‍️,🤦🏾♂,1
24242,No IG Live tonight. Gonna do it tomorrow instead ,🙏🏻🔥🔥‼😔🚨🚨,0
14818, s e l l i n g ,🙃🥰,0
13677,Love this idea ️ nice sunny  day tomorrow. Come on Kingston ,📚🦀,0
3883,4.They are very welcomingThe careness they give me The fact that they dont mind me being noisy/active ,🤗😂,1
14536,"ARMY CHECKPrimeiro mv: War of hormonePrimeiro bias:* NamjoonUtt: Jimin Era fav: Wings Música fav: Heartbeat, let go Mv favorito: Spring dayPrimeiro comeback: blood sweat and tears Ano que entrei no fandom: 2016",💆🏾♀,0
1207,yall the Anniversary ad is up!!! This is soooo beautiful ,😭😭😭😭,1
5348,"Dear new followers, Most of the time I'm just catching cruise, Trust me life is not that deep here. People go through a lot offline and come here to ease off, don't make it worse. Please don't expect too much from me We can disagree and agree honorably.",😘🥺,1
10275,This is why I side eye a major night club that is known for their grilled fish .10 marks if you can mention the name of the club ,👀👀😂,1
15775,"lmao around this time last year moreso in may, i member i rolled a wood high asf and dreal clowned me but not to my face  it was loose ‍️ next thing yk everyone laughing ",👎🏻,0
5877,[USER] and i thought we had something special  i thought we were bonding but then they blocked me ,😔💔💔💔💔💔💔💔💔💔,1
22493,[USER] Condolences brother. Stay strong ,🙂🤔,0
17220,[USER] Thank youuu  babie ,🤦🏻♀,0
12183,"""Cloudy with a chance of meatball""",😘💜,0
9932,cant ply with my creation give the world to my lil girl ‍ ,👩👧🌍,1
3504,[USER] [USER] nooooo look at the state of that kitchen please  death sausage ,😭😶,1
20033," if I absorb a  of every sperm I’ve ever Fvcked...than, ...I’m the collective rising of: Special forces, lawyers, dr, marketing, leaders, engineers, police, pilot, farmer,HR, Sales, fitness coaches, pharmacist, electricians, Software IT, mechanic...it keeps going",🤞🏾,0
18943,[USER] How did I just not notice that Westview literally has their initials ‍️,😍😍,0
13634,Summer 2021 is going to be awful ,🤷♂,0
6142,"Then suddenly.. .. To late.. many stories, peeps that have passed, a lot were shouting when takin last breath,.. I'M BURNING I'M BURNING.. I say to ALL repent.. Pray.. Repeat ️ AMEN LORD GOD.. AMEN LORD JESUS",🔥🔥😔🙏❤🎺,1
16777,"[USER] don't skip ur breakfast  , drink enough water, and have a great day ",✅🖕🏾,0
22804,♡̶ꕀ 𝚑𝚊𝚟𝚎 𝚊 𝚙𝚛𝚎𝚝𝚝𝚢 𝚗𝚒𝚐𝚑𝚝 𝚔𝚞𝚋 ⟢  ◌; 𝚝𝚘 𝚍𝚘 𝚕𝚒𝚜𝚝 𝚏𝚘𝚛 𝚝𝚑𝚒𝚜 𝚗𝚒𝚐𝚑𝚝 ⟢ : ✿ 𝚠𝚊𝚛𝚖 𝚖𝚒𝚕𝚔 ˚ ༘⿻✿ 𝚝𝚞𝚛𝚗 𝚘𝚏𝚏 𝚝𝚑𝚎 𝚕𝚒𝚐𝚑𝚝  ̎ 𓄼⸝⸝⸝✿ 𝚝𝚑𝚒𝚌𝚔 𝚋𝚕𝚊𝚗𝚔𝚎𝚝 𓈒𓂂  ̎ 𓄼✿ 𝚜𝚕𝚎𝚎𝚙 𝚠𝚎𝚕𝚕 ⟢  𓍲,🤣🤣👍😉,0
14396,"This tweet by [USER] to [USER] made me smile! It would be a dream come true, to see India &amp; Pak reunited and engaging both on &amp; off the field! We all need each other &amp; this year has shown us that! Let’s all hope a healthy friendship is on its way! ",🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮💩,0
10487, haha [USER] still got it!!,😂😂😂,1
2433,Classy citizen? Is it Soohyuk?  Thank you so much I know this is not soohyuk  hope you are enjoy and happy to be our family  we love you too ,😂😂🤗💜,1
16957,Dragon Fly Jones ,👏🏻,0
1304,[USER] SAY THE WORD AND I WILL OFFER YOU ALL THE EDITS I HAVE OF HIM  ,😗✌🏻,1
17577,Is your house insured? Is your health insured? Is your car insured? are your funds at the bank insured? IS YOUR CRYPTO INSURED? Don’t wait till after the fact. $BMI will be the leading crypto insurer in the crypto world. ,📙🇸🇷🇨🇴🇴🇲🇱🇧🇵🇪🇬🇾🇦🇱🇰🇭🇧🇴🇲🇾,0
8178,[USER] Wow  Beautiful ️️,🤩👍✊🇵🇰🇺🇸❤❤,1
16198,[USER] I should’ve had u tell him to shave before Easter weekend. [USER] ,🧎🏻♀,0
10482,[USER] [USER] [USER] Tryna learn some Italian from a lovely lady go back to eating cupcakes ,👍🏾,1
24030,[USER] good for u ,💜💗,0
22977,⠀ ⠀ ⠀  　          　         　  　　   　 　        I'm the crying embodyment of snowflake,🤷♂,0
16393,"DOLL SEHUN, ALBUM KOKOBOP A, STANDEE EXO  SOLD ",🙂😄,0
22709,"   [USER] stringed an 11-tweet thread on behalf of the ""Presidency"" to prove there's no rift between [USER] and Jagaban [USER] when Nigeria is in the ICU.   Callous and frivolous! Ẹ gerraut sà.",😭😭😭🤩,0
22638,[USER] I like ya cut g  ‍,👀😳,0
15425,me af. I’ve literally had every shade of pink &amp;’ don’t plan to stop ‍️,✨✨🤩,0
21496,Having nightmares that the feds listening ‍️,👼🏻,0
908," UPDATE GOING SEVENTEEN TINGI SC - JH - JS - JUN - HS - WW - WZ - T8 - MG - DK - SK - VN - DN - MAGAZINE - SOLD OUT( =available,  = reserved)",🍒🍒🍒🍒❌❌❌❌❌❌❌🍒🍒❌🍒🍒❌❌❌❌🍒🍒🍒🍒🍒❌❌❌❌❌❌❌🍒🍒🍒🍒🍒🍒🍒🍒❌❌❌🍒❌,1
14345,[USER] Omo! I always switch to Yoruba so they won't catch me immediately I'm even learning the catch phrase for each sibling so that next time I won't be caught slipping ,🙌🏽,0
3527,i’m so pretty n precious n get everything i want ,🧚🏽,1
9182,[USER] That’s why he’s goated tho  Altho Yh understandable ig ,😭🙄,1
16244,"Bro, it’s a blessing working with you, love your perspectives and views. Thank you for the cool chat. ",🙏💜,0
5667,[USER] [USER] This makes me so sad  miss sending you loadsheets [USER] ️,😞✈,1
9351,"Coming up tonight at 10pm ET - the Colorado gunman - granted asylum as a child, and yet grew up full of hate for us.  Also two border state democrats retiring in the wake of this immigration disaster - will this issue turn the house and senate RED ?? [USER] JOIN US ",🔴👀,1
18940,We won’t say anything if we don’t know a thingOwh please ‍️,🥺🥺🥺,0
6930,[USER] Oh damn.. That's how yall giving it up over there? Omw  ,🚙💨,1
17843,GOP logic on the rights of citizens with a felony:Guns? Votes? ,🌚🤏🙏,0
21337,[USER] [USER] [USER] hmmm should i trust you ‍️,😂🤔,0
20999,yes  i do be collecting them to use as protection ,✔❤😊,0
16616,THIS POLL?? E DON SPOIL ,🤦🏾♂,0
14151,"Daily reminder to. . . Unclench your jaw, Stand up and stretch️ Get some vitamin D&amp; have a good day",🤞🏽,0
4221,‘I don’t cook i don’t clean but let me show you how I got this ring’ - lives in my head rent free ‍️,🤦🏽♀,1
1517,“Anotha week boys and anotha TWAB” [USER]  my favorite thing to look forward to every week,🔥😂,1
18336,"[USER] [USER] [USER] Don't worry, the radiator is fine. You just don't want the pump to be higher than the top of the radiator, which it isn't ",📱🔮,0
20720,[USER] [USER] Former high school student here. It’s Twitter not high school ‍️,☺😍😐🤐⚜⚔👩🏻🦱🪞✝🔥🥵🥶😇🥳🌟🎂☕🤢🌩✝🥷🚔🐲🐺🐾,0
19490,[USER] [USER]  amazing work  looks really good and hot,🤦♀,0
11142,"I’ll post the price po once may pre-order link na for WOLO  DM lang sa want na agad magpa-reserve ng slots~ as usual, 60% dp is accepted ",💙✨,1
22610,So the fucking nets give us 2 hours before the game to tell us harden Isn’t playing legit just fucked my whole parlay up I’m over here sick ‍️,🙏🏼,0
23743,[USER] put it on my tab  and bake the cookies ,😂😂😂😂😂,0
11643,Peng goal from Grizou there ,👌🏾,1
5219,Post your favorite President Trump picture below ,👇🏼,1
3534,"Never said this stupid thing ! Board of Taawoon wanted me to stay but understood my desire to help Zamalek and they were gentlemen enough to accept it , thank you  ️",🙏❤,1
22681,[USER] [USER] That’s  but okay ,🧍♂,0
69,"bts, svt, enhypen, gfriend: i believe in  Connection  Setting Goals ️ MYSELF txt: why the FUCK is there no pineapple pizza ",😌😔☺🥺😤😡,1
20139, for [USER] for [USER] for [USER] up with the latest on Day 2 at the [USER] ,✨✨,0
3610,All tracks he has released so far sounds SO SO GOOD. Its definitely my type of music ,👌🏽👌🏽👌🏽,1
17644,"Congratulations, [USER] &amp; ELFS!!  This comeback is really a successful one and we don’t need to prove anything ",🙏🏾,0
8783,[USER] was on fire  ️‍️,🔥❤🏀⛹🏼♀,1
950,What Derek Said️ Go Follow The [USER],‼🐐,1
7373,Pin for pin anyone?  Rt this and comment when done ,📌💖,1
23520,I've always had itchy throat since childhood but it wasn't frequent as now. This thing is driving me nuts it's been two weeks now.  But what the fuck causes it.  I don't have sinuses though.,🙌🏽,0
21888,if he says all his exes are crazy that is a   RED  FLAG ,🤦🏽♀,0
