index,tweets,emoji_sentence,follows?
83543,This is heavy weight. EPS campaigning for annamalai in their area. ,🥺,0
12599,[USER] Same if I do something bad or make a mistake and ppl don’t like me then that’s ok but if my close friends never liked me then that’s fucked up ,🤕,1
17766,I’m starving ,🥲,1
82269,23 year old me * ,😉,0
27408,"[USER] [USER] Ah yes, I forgot he is right footed so yeah it is a good idea, but grosicki  man, he doesn't even support LB when he plays so how is he supposed to attack and defend mostly on his own, also we need someone who can run more than 45 minutes and wingbacka",💀,1
53813,[USER] you're making me want cousins ,😭,0
99973,interact with this to gain actives moots ,😾,0
19270,Niggas still be taking pics with school rack clothes ,😞,1
45799,[USER] [USER] I mean for TWO to crap out?!! You will get it going soon  ,🤞🏽,1
80276,I 100% want this to remain a rule ,🤟🏻🤣🤣🤣,0
27750,[USER] [USER] exclusive meaning ur gonna be alone? ,✋🏻,1
76140,[USER] Thank you ,🙈,0
30373,SOFT HOURS IN THE CAVE IS OPEN ,🥺,1
45826,[USER] [USER] We are very excited. It means being with family too. Jozi has been good to me but there is a new chapter to be written.  ,😊,1
102461,Trading Corrupt Halo! Looking for : lucky halo 2020 and winter halo 2018,👋,0
61433,Just lay down the towel the old fashioned way,🍯😩,0
51204,ONE LIFE  [USER],🤫,1
97583,[USER] Ur welcome  I pm u to beautiful,👏🏽👏🏽,0
4129,oh my god u guys....the new building is fucking massive ,😳,1
26474,[USER] Absolutely ,🤗,1
53789,[USER] [USER] [USER] [USER] Bot - blocked  ,🤦🏻♂😂☠,0
20569,"The Weeknd’s YouTube channel got hacked, and they leaked an unreleased song… ",🥶,1
17343,[USER] Thanks Neche!  Amen!,🙏🏾,1
41580,Can’t believe its almost over! What a journey! The best part are always the people we meet  [USER],💙,1
102803,Selling Growth Methods For Only $8 Tap In To Get Your Actives Up ,😂,0
99495,"[USER] Oops I wrote that wrong...which one did you enjoy more, reading the book or watching the movie? I thought I saw the 2nd one, but I don't remember it at all!",👍🏻,0
105043,This stock market sure is making me feel like jumping off the Golden Gate Bridge ,😆,0
35851,[USER]  Machines say my pulse is strong but my BP is low ‍️,😅🤷🏼♀,1
16744,I really be on a bitch mind at 3am 6am in the morning   like aww I feel special ️,😂😂❤,1
4289,"Living in a society where right is wrong, normal is offensive, values are bigotry, groceries and math are racist is extremely exhausting ",🙄,1
91255,They Finna Fuck Over Fatback ,😂,0
85516,[USER] My exact thoughts. Barria has an option now...so who knows ,😂,0
43485,gonna run like 3 games then i going sleep cause i tired fighting it. ,🤧,1
71858,goodluck! btw good morning! ,😤,0
77522,I'd bust the longest mission for some missionary ,🌻,0
24288,I am self destructive and lonely ,🤠,1
61471,"[USER] Hahahahahahahah that’s true, it wouldn’t be our fault ",😎,0
89876,Wow just wow ,🔥,0
59350,"This has been the strangest day. Everytime I've driven to a destination I've run upon either a wreck, the street sweeper, construction, the train stopped on the tracks blocking the crossing, or a road block. What is the universe trying to tell me? ",😐,0
27037,"Anxiety is through the roof tonight, its been a whileeeee ",😷,1
15319,"Crazy how my man and I weren’t shit in high school, breaking hearts but now that we’re in a relationship, engaged, mom&amp;dad,  faithful, pushing for our success, in love and crazy about each other  making bitches sick  these bitches don’t got shit in us baby ",🥴💀💯🥺🥰😭😂🤪,1
21902,[USER] Last 45 sec ,💯,1
25309,[USER] you have such a cute face ,🥰,1
30924,I want something sweet ,😩,1
61331,i meant go to bed not sleep ‍️,✅,0
42935,[USER] love actually ,💕,1
14993,Fly eagle Fly ,🦅🦅,1
25957,Cantona’s impact on united: 4 league titles and 2 Fa cups in 5 seasonsBruno’s impact on united: 3 semi finals lossed Knocked out of ucl by farmers0 trophiesBut the fake fans are the ones that don’t disrespect Eric by comparing him to someone’s that done nothing for us ‍️,🤷♂,1
5996,"Hitting 17 on one of these was one of the best moments of my athletic career , these girls hitting 19?! Amazing ",😂🥳👏🏼👍🏼✨,1
48896,[USER] it’s honestly so great to see you this happy!!!! you deserve it  i feel like i have been following you since forever aha and it has been so nice seeing all this happen for you ,🥰🥰💕,1
67090,[USER] A big boy. Like to see ya in Pictures just not in the water. Keep on keeping on big boy. ,🤣,0
67900,"[USER] [USER] [USER] Make I follow person wey dey lifeless dey fight?  ogbeni, your family don tell you say make you find who go fund your funeral abi? Gtfoh",😰🖤,0
14604,"that’s tally for you  a party on every corner, every night of the week ",😭🤣,1
5601,[USER] [USER] Stay away ,😡,1
68059,"[USER] Wonderful article veere, don’t let anyone make you claim victim mentality. It’s not in our dna and your are not a white supremacist sympathizer for seeing how hard work can uplift you from socio-economic hardships. Keep it up ",😫,0
60804,"Beautiful day here [USER] Off to start the new workshop build on the cottage site Good times! Hope your safe &amp; sound wherever you are, be well.  RG ",😳,0
83572,It be your own “family” ,👎,0
5592,This rain is so peaceful ,😴,1
81565,Child abuse of some sort surely?,💀,0
33301,Prayers for my childhood friends family ,🙏,1
56298,Woooooow this is so nice Izzy ,😫,0
45658,[USER] Good read.  Very helpful especially for a crypto newbie like me.  Nano X should be arriving Friday.  ,🥳,1
83505,Lmfaooo “still” in chat  goat goes 13-7,🤣,0
6570,[USER] Mommy ,💙,1
27928,follow who retweets and likes this ,🐱,1
36199,[USER] I almost got upset lol ok ,😙,1
28220,[USER] Imagine Prime Bale Prime son and Lewa ,😍,1
68816,[USER] IKR. LIKE WTH BRO MAYBE WE HAVE THE SAME PARENTS ,💅🏽,0
97834,[USER]  you called?,👇🏾👇🏾,0
57696,I have a bad habit of watching shows and not knowing they names ,🤦🏾♀,0
95737,[USER] it has been so long since i saw his profile on the stories ,🥰🙏🏼,0
66027,[USER] [USER] Dak useless accGhir tayf9essna ‍️,😩,0
98247,[USER] hope you're having a nice day ,🤣,0
64435,"[USER] [USER] [USER] Lily, please meet me irl to prove it was all worth it ",😂,0
94432,[USER] and i know it seems like people can't easily see through a guy who makes hilarious bangers all the time but i'm sure your friends see what you're doing for them and they def appreciate it! power to you ,🤣🥺,0
4383,This aspect ratio ‍️,🤦🏾♂,1
72341,If anyone wants to move to Santa Rosa my coffee shop is hiring ([USER]) ,💀,0
54764,"[USER] phenomenal and moving insight into an important story of your family’s recent challenges- met with so much love, humility and honesty. An important story to tell to help educate and inform ",😙,0
81984,[USER] And I read an earlier tweet that the cereal was bought at the Topanga Costco! Just the best tangle of ridiculousness on Twitter yet this year ,🥴,0
11017,Im gonna protect these precious boys no matter what[USER],😭,1
40968,[USER] I thought that was weird too omg ,💀,1
100387,"I know... less thinking, more doing ",👅,0
13603,"[USER] [USER] And in this case, we ain't talking about eyes, right? ",😈,1
49567,new atl song and paramore is trending march 24 is for the emos ,🙏,1
25220,I swear if tatis is hurt something is getting broken ,🙄,1
11313,He probably wanna wear my hoodie ,🥵,1
38394,[USER] Congrats! ,🎉,1
56981,Happy birthday [USER] ,😂🤣,0
26238,[USER] [USER] WHOLE PIC PLEASE for health purposes ,🥺,1
44568,$20 | 1000 PHP | 4 winners of 250 follow me with noti on  must follow [USER] retweet + reply ends in 30 minutes or so ,🔔😱😱,1
94548,I'm feeling so sleepy. And I did drink coffee less than one hour ago ,🤪,0
40192,I Stan ,🥂,1
8184,why’s no one awake when i need them ,😐,1
63537,such a beautiful ode to d-2 ,🥺,0
65178,[USER] rabies ,😭,0
66910,[USER] You saw my discord presentation? ,🤝,0
67459,I need one of them ,❕,0
49432,[USER] Yay! Thank you ,💖,1
20656,Does Saweetie have another release coming before her collab with Demi ?? Or will that be the next song people hear her on since her break up ... ,👀,1
7702,she gonna bag wins next week! ,🤞🏼,1
11232,[USER] Thank you  terrible days in Brazil ,🙏🏻🌟🫀😘,1
7118,[USER]  legend,🙌,1
56361, INPLAY International Gibraltar vs Norway Norway over 4.5 goals (0-2) 1.75Stake: 2% of bankroll️️,😤‼,0
91182,[USER] love you too ,😳,0
94740,Always so happy to be someone's catalyst to their next life. It doesn't affect me in a negative way whatsoever ,🥺,0
27893,"I sent my reel, hehe!  I don't think I'll get pick but hey why not trying? ",😅👌,1
45035,[USER] [USER] [USER] [USER]    Your bad‍️,😂😂😂😢🤦♀😂😂😂,1
82207, • mentioned you: i hope you heal from things u don’t talk about,😴,0
105101,"[USER] Oh, snap! ",😭,0
46495,I never had it in me to cheat  teach me yall ways. Cause when im inlove. I’m in LOVE LOVE.,😭,1
102265,"[USER] Not quite the same but did once go into teach a class with the back of my skirt tucked in my knickers, only realising when one of the learners told me 20 minutes in ",🤘🏼,0
87377,[USER] He’s just telling the truth is all ,🌞,0
93507,[USER] happy birthday ,🤪,0
66549,"[USER] [USER] [USER] Eh, so they're adding a 17th game this year. ‍️ I wouldn't count the NFL championships that the Ravens won back then, since there was about a 1 in 4 chance of winning the title those days.",🔥,0
54911,[USER] [USER] Practice ,😖,0
26855,[USER] Especially this ramadan can't you see guys are getting married b4 Ramadan start we kuma aluta continua ,💔,1
69966,Speaking of logos...here’s a good one ,😁,0
100036,From Me &amp; My Big Dick Brotha ,🙏,0
23251,[USER] You still cute tho ,😌,1
83331,Good morning... no flowers this time just me and my tired face ,🤣,0
43473,A year ago today my life changed for the better ,✨,1
92972,Oh no! People who aren’t exactly like you exist   GOD FORBID!,😂,0
36962,"[USER]  dude i was dead too cause like, uhhh ",😂🙃,1
31407,[USER] SO CUTE ,💓,1
90125,Friendly reminder that ratting coworkers out is a bitch ass thing to do ,🙏,0
67498,Mavs AND bachelor content!? [USER] I think you need to follow my sister,🍬,0
2460,"Bro you’re all about men’s fragrances, and fashion....&amp; you’re questioning my masculinity? GTFOH! ‍️",🤦🏻♂,1
57337,Yo wait people unironically find the onceler from the Lorax hot I thought it was a joke ,🥺,0
88675,[USER] Thanks! ,💜,0
15406,"[USER] [USER] Xaxa blya. The only marks that are known so far are destroyed cities and naftalin xachkars, which you put E V E R Y W H E R E (just in case for the future territorial claims). You love it, we know  ps from your comment I got ensured once again that you are simply gypsies lol",😉,1
61642,i swear ill never know how to breath properly until this summer i hate my allergies ,😛,0
52202,if you arent Bonnie McMurray don't talk to me ,😂,1
79664,lol yoonjin are the only ones who received the $1000 gift the rest got those funny cushion etc It’s just the two of us who received this then? You take it! I (already got one) from earlier here here *digging into his pocket*,🥴,0
38111,"If you could wave a magic wand, what would you do for the community?""I’d wave a magic wand and fully fund every single one of the 4,000 non-profits in the Miami Valley region. I’d love to see what impact they have when they have all the resources they need.""[USER] ",😍,1
63652,Where’s it at!! ,🤷🏾♀,0
18197,"Zach Snyder's Justice League... just, Bravo! ",🤘,1
97197,"[USER] Ohno has plenty of ""Ototo(s)"" because of Sho ",🐸,0
19813,FOLLOW [USER] the new back up of [USER] since his main won't be coming backTwitter management are definitely going to hell when their lives are over ,💀,1
46849,[USER] This art  speaks of joy to us?  It makes me feel peace and joy.,🖼🙂😊,1
74389,i feel like if you gotta lie you scary ,😊,0
51875,Otp wit bro ,🖤,1
81916,[USER] Ty babe ‍️‍‍,🌱,0
73276,[USER] THAT WINE GOOD ASF BRO ,🙏🏻,0
42283,dr stone op 3 is just a vibe to listen to ,😌,1
75024,closing all your tabs after finishing a day’s transaction is a great feeling ,😘,0
50714, should i draw a winner in the next 20? ,🚨🚨🚨🚨🚨🤔,1
69167,Glad niggas don’t be out when I’m flying to Denver bro they b tweaked out thinking the airport is greyhound.,🤷🏻♂🗽,0
16030,[USER] dont be shy drop it now..... ,😊,1
100353,The India number is simply wrong. Indian companies had produced more than this last year. [USER] [USER],😴,0
73980,[USER] [USER] [USER] We still need proof to change someone's mind...I'm looking at the clip that Ron posted there. I wish that clip was a bit longer so I could hear exactly what they were talking about besides asking the farms for help. ,🥲,0
70448,dogs                               depressed people                                   eating lots                   of junk,💔🙏,0
102299,"please, just hire me. i can sweep the floors or I can water those trees  [USER]",😓,0
52147,[USER] YES A FAN ACC- also your main is gonna turn to another fan acc wbk ️‍️,⛹♂,1
21865,LOL nvm her mother suddenly told us that it was gonna b a surprise party  goodluck to my antisocial and awkward ass ig ? :D,😐,1
22010,I wanna go to Topgolf ,🥴,1
66709,[USER] This is me right now!! I’ve tried. I’ve tried so hard. And I’m now at “fuck em” mode! The blind won’t see if they haven’t by now ‍️,🚨🚨🔪,0
89212,I knew everyone would love it friend,😫,0
11109,I broke today-I had a burrito. ,😌,1
37386,[USER] Girl  I was like sir please ,😂😒,1
51692,"[USER] I look out onto the straits when I open my curtains at the back - I'm pretty sure I'm screwed! The rest of the family will probably be okay - so I'll just go there, until alternative arrangements can be made Yr Wyddfa is just down the road ",😒😉😊,1
62570,I wish i knew how to rap i got some shit i gotta say ,🥵,0
27179,Girls do not want boyfriends we want to eat without getting fat ,✨,1
75265,"[USER] Ok, fine. Now, you owe me 5 bucks. ",😭,0
65207,"I think you are digging too deep into this, i mean nobody is making it a trend. We normally celebrate by putting a specific thing in our dns so whats wrong with celebrating ramadan by putting something in our dns, i mean even older people change their pfps to ramadan pics so ",😭,0
13621,Guns are weapons only. Knives have many useful purposes. Why buy a gun if you’re only going to put it in a safe ? ,🤔,1
37383,[USER] [USER] I was coming here to make the exact same comment ,😂,1
13817,wont stressed myself too much since i know that some blinks wont help us streaming and buying hér song. PLS Continue to stream On the Ground MV lets get the 100M poster for Rosé  Fighting Rosénators ,😊💪,1
17007,Missing daddy more than eva ,😔,1
9307,[USER] Happy Birthday bro ,🥳,1
99104,Very over price 69999,🤤,0
103498,baby don't cry ,😌,0
63986,Same just not at a bar,😌,0
11320,[USER] [USER] Can't wait to hear bad ass bitches ,😫,1
60843,[USER] These some Papi joints  only copped cause the value,🤡,0
90065,[USER] Company vs ships name ,🥰,0
44833,"I was at Jack in the Box and I asked for some Ranch and the guy was like ""Sorry, we are out, but would you like some of our secret sauce?"" And I'm like ""Nah, I'm good!"" ",😭,1
66126,I got so many visions for tonight  feels so good to be painting again ,🙂,0
26217,[USER] [USER] [USER] [USER] [USER] Not just you. Me too! ,😳,1
101580,[USER] Thank you very much for posting this! Hara Hara Shankara Jaya Jaya Shankara ,🥲,0
31234,[USER] Agreed Sam is such a phenomenal Actor. I love the scene from Jamaica  when he was about to shave. There’s something about the print shop/reunion love scene. I LOVE ️ ️THEM ALL,🇯🇲❤❤😍,1
50434,[USER] knew it ,😭,1
54878,[USER] when she releases an album full of lucid’s all produced by bloodpop ,🙄,0
53681,[USER] okay i like this ,💗,0
47274,[USER] Oh no ,😵,1
59828,Not me having 3 jobs now ,😭,0
45139,"[USER] [USER] [USER] RSR is the secret bitcoin of paypal, 2$ is the ",🎯,1
40541,manifest with me                                                                                        GOSE 2021                             TODAY                                                               ,🕯🕯🕯🕯🕯🕯🕯🕯🕯🕯,1
105933,She definitely make me wanna start my loc journey ,👍,0
7893,[USER]  Blast Off ,🚀🚀,1
69897,"[USER] [USER] The Orange Twirls are lovely ... but I tried the Orange Chocolate fingers at the weekend, and they're a big nope from me ",😭,0
15165,"I woke up and all my players in fantasy did nothing, only Sebastian Aho and Mackenzie Weegar... ",😞,1
27013,I forgot I didn't do my pinned for my literate ,🙃,1
70956,Coming up on Thursday. ‍,😭,0
104525,repricing it to 470!wts lfb nct jungwoo ph,🤣😂,0
34967,[USER] [USER] Nostalgic upbeat party song ‍️,🤷🏽♂,1
83899,Feelings mutual ‍️,😂,0
103577,[USER] Iloveyouu ,🤡,0
15775,a part of me be wanting to move to a different state ‍️,🤷🏾♀,1
70767,[USER] Sanders: Trump let his corrupt family to steal millions of dollars. Using social media as Twitter a tool. Obama did the same thing. They tweet themselves as kings. Or someone is so important that all must look how well Melania and Michelle are dressed on Twitter on taxpayers ,🤍💯,0
35409,pagi~ caratdeul roha buddy hv a nice wednesday ,😉,1
41608,Indeed we are ️,☺,1
30440,[USER] You are a wonderful human being ,💜,1
66111,[USER] [USER] Stag is trash tho  my home defense one has a BCM 11.5 barrel and it kicks the crap out of most of my rifles ,😭,0
99785,"[USER] If Phoenix could somehow steal AG in a trade, that would make me happy tomorrow ",😂,0
92036,[USER] GOT! You need to watch....but skip the last season ,🤕,0
87884,[USER] I need your IGN ,🤟,0
94874,[USER]   fr I’m just like a person like him can’t be real cause wtf,💞,0
104191,[USER] Happy time zone ,❤👏👏,0
82825,[USER] [USER] idk  i'm also curious,😏,0
71561,All we needed was stats. ‍️ Let's seek out the stats.,💵🛢🚀🤯💎,0
11101,Idc! Y’all don’t make fun of someone else’s food. That shits not right. Especially when so many people have struggles with food already  if someone is eating something that looks disgusting keep that to yourself  no one cares that YOU think it looks bad. I’ll die on this hill,🥴🤡,1
70988,moots u have 12.5 mins to unf before i block u and call ur parents,😋,0
19761,[USER] Uhhhh yea ,🥴,1
81458,I finally start getting how the vicious cycle works... ,😂,0
6340,"[USER] And the rings, maybe? ",😍,1
63132,4:30 bday tweet ,😭,0
96342,[USER] tak call ,👍,0
8141,20 gcash ♡↳ follow me &amp; [USER] ↳ RT + — ends anytime,💙,1
53669,I already know this is going to sound crazy.,❤,0
26266,[USER] [USER] T’as vu burgundy bi boy ,🥺,1
16704,I’m so tired ,🥴,1
8561,Drop handles Follow all who likes and Retweets this ! !   ️,🥣🙇❤,1
81821,I won $350  fuck yeah LMAOOO,🤍,0
27655,"When your bf has better teeth than u do, makes me regret all the time i hated brushing teeth when i was younger ",🥴,1
41261,"Talking stage is overrated. You like me, let’s go on vacation, we can talk there ‍️",🤷🏾♂,1
22631,[USER] Sadly I missed it  Hopefully I can make it next episode!,😔,1
1150,"[USER] Oh shit nice Teaneck is a nice area one of my friends used to live out there I used to stay visiting his ass lol, glad you good now make that test your bitch ",🤪,1
8794,this vid made me cry  I really adore those people who helps the ones in need. Salute to you ️,😭😿✊🏻♥,1
57379,[USER] we used to interact a lot until i got sussed ,😎,0
105180,[USER] [USER] [USER] [USER]  right. If you say so.,🤣,0
45263,[USER] Don’t know who is gonna tell me to fight for the white race anymore. ,😔,1
101676,Follow everyone who likes and retweets this ,😡,0
64124,[USER] i cant stop  i’ve been thinking about this all day,😍,0
88794,"Mesmerizing, very nice ",😏,0
80865,"[USER] [USER] you're comparing stuff that are so different  you just believe everything the news tell you, and continue that way, the media is the easiest way to brainwash people as people unfortunately tend to believe them without even questioning anything ‍️",🤪,0
54342,[USER] trumpers gonna lose their minds ,👏🏽,0
74487,[USER] Ima just chill ,🤦🏻♂,0
49673,[USER] Country you live in:  Country you're from:  Country you’d like to move to: Country you last visited: Country you want to visit next: Country that has always interested you: Country with favourite food: Country you hate:  ,🇺🇸🇺🇸🇫🇷🇮🇪🇮🇹🇯🇵🇮🇹🇰🇵🇨🇳,1
68376,[USER] hello ,😭,0
84530,[USER] thank u ,😉,0
19345,[USER] Dats what my face is doing ,😂,1
39619,Really beautiful shit happens when you just stay to yourself and mind your business ,😭,1
3907,"A lot of shit broke my heart , but fixed my vision ",💯,1
83776,"[USER] [USER] Aces have a similar issue. People tell us ""you can't be ace because you've had/enjoyed sex!"" while also telling others ""how can you know you're ace if you haven't had sex? Just try it!""  ‍️",🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭😚,0
90980,"[USER] Hey, I like dat ass. That’s it. That’s the line. ",😭,0
74284,[USER] It’s seriously paradise. One of the healthiest places on the planet. Glad my brother finally lives in a wonderful place. ,🤣,0
87648,[USER] Yes you are ,😊😭❤,0
54085,Can’t believe I take my test for the Air Force this Tuesday!! Pray for me y’all  big things coming soon ,🤩😂😂😂,0
31162,[USER] King ,👑,1
70645,REFORM UK THE ONLY PARTY TO ACTUALLY WANT TO END LOCKDOWN AND SAVE LIVES WITH PROVEN SAFE DRUGS.... FACT,🎵👍🏼,0
14084,[USER] Why are you so press on her ,😭,1
92607,[USER] Applesauce yogurt ,🎄,0
71178,[USER] [USER] Congrats... now fix the forums on yer website ,😌,0
8989,I love that all animals know I love them. ,😁,1
96463,A guy who good with his hands such a turn on .  Real Man vibes. I love a Bob the Builder Type. ‍,😂,0
52544,[USER] [USER] [USER] Nice pull  congratulations ,👌👏,1
46906,i mean it's actually better if you're vocal enough to say you're not okay and i wish I'm like that too. ,🤧,1
48067,not phone sex ,💀,1
85430,Mountain Peakers Thank you for following us!! ,😂,0
52007,[USER] The box itself is gorgeous enough Happy for you bestie Maybe someday I'll get one ,😍❤😅,1
55454,"[USER] Sounds like the  situation has gone sour, so I guess I'm here for ship drama now.",🤮,0
27949,[USER] Callum stop being greedy ,😯,1
33171,That tweet reminded me how I waste so much energy on individuals who don’t want more for themselves. Who can’t flex differently  ,😭,1
7274,I want ice cream or halo-halo ,🍨🍧,1
1532,[USER] Grrr dig up your old jersey and pose with me ,😉,1
27587,[USER] Soon ,😩,1
18646,"Mixing my new song   In Zambia ‍️.  Paid with [USER] I should just drop all my traps, can’t have them all for myself  Maybe 6, maybe 10.",🎧🎹🤦♂😔,1
93042,I usually miss half the show because I am laughing so hard,✋😒,0
93226,[USER] [USER] [USER] Thank You Sir ,🤷🏻♂,0
63171,[USER] nabeer ,💫,0
62096,Danessa Myricks  tomorrow at 12pm EST. dreams do come true!!!,💔,0
16785,Pinned GiveAways 500K idr  / 10 winners / each 50k idr (I can pay also in $ or PhP) To enter RT / like this tweet Follow me Ends : March 25th Goodluck!,🎉,1
62351,Enjoy yo day gang! ,💛,0
41430,[USER] [USER] FUCK! I love seeing a super busy cruise spot like this. They are my fave spots ,👅,1
53433,I am exhausted  Think it’s bedtime for me,🤑,0
31629,"My baby has a rbf, have not seen him smile , he just rolls his eyes at everybody ",🤣,1
25035,"It could be both ‍️ He could’ve been doing all this stuff and people kept it under the rug because of his elite skills on the field (as we’ve seen over and over again) but because he “turned” on the city, it all comes out now",🤷🏽♂,1
74206,Me talking to my mom: yea I got such and such meetings today and then a couple of zoomsMom: Well if you go to the store can you pick me up xyz...Likeeeee lady I ain’t mention nan store! If you want me to go to the store for you just say det ma’am ,🤍,0
35020,You deserve to treat yourself with kindness and gentleness. ,💙,1
21290,MY BRAND HAS DONE IT AGAIN,😌💅😌💅,1
44348,funny when people get mad u for treating them the same way they treat u ,🤣,1
67857,Guess it’s time to try sun different ,😞,0
54409,fwm heavy &amp; I’ll promise you’ll change for the better or just change . ,😭,0
103416,onions for the razzle dazzle ,😌,0
20205,"LFG   sad this is even a situation, but love watching people come together and not only raise awareness but provide REAL support and real-time solutions",👏👏,1
17257,[USER] But also who cares? Insecure men gonna be insecure. If you don't want an ebike don't get one. Bikes take you from here to there. End of story. And fat people ride bikes and aren't here for weight loss obsessions  we're not a problem to be fixed. We're just cyclists,🙄,1
98435,I WANT THW POOP SONG ,🙏🏼,0
83218,[USER]  thank you,🥴,0
101340,[USER] “buddy” ,😏,0
25858,I need to do my daily coms but ,😩,1
67524,I’m putting this phone inside a refrigerator ,🎀,0
34379,mfs make me laugh everyday on here ,🤣,1
13072,[USER] Donation sent! ,😊,1
20037,[USER] Yeah. Ig they both kinda deserved it tho ,👏🏼,1
69414,does this says hot bc i think hes hot ,🤔,0
94604,[USER] [USER] [USER] Beckinsale should’ve won an Oscar for this ,🙏,0
7162,[USER] Hmm I taken sorry  /j,🥰,1
80852,[USER] Same person from yesterday ,😅,0
13077,Retweet for my Twitter mutuals new acc ,💗,1
16803,𝙋𝙄𝙉 4 𝙋𝙄𝙉?️ MINE + ️ THIS TOO WHEN DONEɪ’ʟʟ ʀᴛ ᴜʀꜱ ᴛᴏ 10ᴋ🄸🄵🄱🅅🅂🅆NO HASHTAGS - NO PENETRATIONNOT A PROMO THREAD,🖤♻🖤♻💬✨✨❌❌🔪🔪,1
76880,[USER] [USER] [USER] just how i feel ‍️ can’t help why i’m attracted to yk,🤨,0
38969,Thank you so much to everyone who has sent me those 22nd birthday wishes. They TRULY mean a lot to me. ,🎉,1
4364,[USER] [USER] [USER] [USER] I feel attacked for having like a 400 on base percentage ‍️ idk what more I could have done,🤷🏾♂,1
93946,[USER] congrats che ,🤣,0
6772,[USER] everline 4 was just shipped ytd and posted earlier — I’ll update it later ,😄,1
80648,darren criss ,😩,0
41250,2020 was the biggest year for music since 2002. What's mindblowing is that Eminem was the highest-selling artist back in 2002 and he was among the top-sellers last year as well. 18 years difference and he still running the game everytime he drops ,🐐,1
84099,[USER] [USER] [USER] [USER] [USER] [USER] I wish be in your dreams. So it's not so far ,🤤,0
32967,i’ve been having a hard time letting  go i’m so attached but i think now it’s time to move on to ,🐯🐻,1
56103,Tastes is great ,💀,0
17903,Chelsea's Champions league campaign:2012:                            2021:New manager             mid season                  SameDrawn a Portuguese     team in Quarter's        SameNumber 11 scoredwinning goals in finalto win the trophy           ,✅✅👀,1
99063,[USER] The old age Do you have any heating bags (the ones with beans inside and you microwave them)? They always help me when I have aches and pains,😩,0
68612,Follow me [USER] and turn on my post Notification  to gain 500 new followers daily ,😞,0
60964,Looking for a room in Auckland for $250-$280. Looking to move in mid April. Perks of having me as a flatmate: can take cute pics for u for ur insta. Good cook. Has lots of cool art.  Flat must be: not racist/fatphobic. Ok with having dead birds in freezer Pls retweet x,🥶,0
106157,HAPPY BIRTH MONTH TO ME ,😪,0
93105,[USER] They just don’t know ,💙,0
51517,"1st round pick, who'd have thunk it? ",🤣,1
84679,[USER] [USER] Thank you ,🏁🏁,0
11641,[USER] I’m saying ,😭,1
1141,Unless she w that typa shttttt ,🤪,1
32392,"[USER] [USER] I got an email from him too! Yes, I'm donating! ",💙,1
82994,omg why every voting is this scary?  but what’s scarier is iyw’s fans  i’ve used 13 out of 14 accounts that i have (i’m using 2 devices) and i created 4 new accounts very early in the morning. the last account got 1k+ heart beats since i’ve collected them long ago ,🥺,0
17606,"[USER] [USER] See previous answer. He created an atmosphere where his supporters broke into the capital and beat cops with flags. Shut up. Seriously, just shut the  up. I'm sick of having these discussions with people like you",🤬,1
53912,[USER] [USER] Oh dear Nice day though I guess  ️...and at least you had nice views...while you were stuck in mud,🤯,0
46817,[USER] She sure did. ,🤧,1
66844,[USER] Ily too ‍️,🔈,0
90519,What a photo ,😭😭😭😭❤❤❤❤❤,0
74461,One of the greatest,🤨,0
97770, - my Lorelai - colors by [USER] ,😊,0
87863,Wizkid called burna Grammy Grammy award winner then Brown skin girl came on Two indirect prophecies at the same time. Pastor Wizzy!️,🌭😡,0
67173,[USER] [USER] [USER] Not only is Darmok allegedly an abusive ex (according to multiple people) but Jalad was allegedly a racist bully on the set of Boy Meets Tanagra. ,🌺,0
91477,[USER]  love how nothing has changed,🙌🏾,0
48215,[USER] Holy shit its a real video ,😬,1
60094,[USER] [USER] BecauseI can ,🤡,0
29037,"[USER] What do you expect from PC loving, EU adoring, Meghan licking, Woke adoring, Illegal Foreigner loving, England 󠁧󠁢󠁥󠁮󠁧󠁿 hating, Fact bending BBC?",🏴,1
68373,A uniquely American experience,🤔,0
62825,"$UBER “ScriptDrop works with the pharmacies to improve and build their medication delivery platforms, which should eventually lead to more Uber customers being able to take advantage of delivery from the pharmacy they use to their homes”",💚,0
106438,[USER] I  see you with your hair down and off shoulder sweater ,😭,0
100493,Dream big is right! What a great show tonight! Let’s hope there’s more to come.  [USER] [USER] [USER],😳😳,0
81854,[USER] [USER] It’s like the MSM and Democrats tell lies...Repeatedly ,🥺,0
15233,1k palowers ,👀,1
36049,"can yall stop misgendering lulu  pup is not a girl and does not go by she/her pronouns... it doesnt matter if pup lied, misgendering pup is not okay",😐,1
48527,ATTN CHEAPIES: Need a song suggestion for tomorrow's video: General theme is skullfucking the wet blankets and hitting on women. It can literally be anything: ,👇,1
46679,"The Cheeky Menu  Used socks, panties, pantyhose and tights Custom feet pics and videos Sexy photos in lingerie or bra and panties  I don’t show my face No video chats No meet upsDM me for pricing and questions",😘🌙🌙🌙❌❌❌💕,1
83379,THIS IS MY AUSTRALIA. ,🏴🇬🇧🏴🏴🇬🇧🏴🏴🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🏴,0
15559,chic fil a don’t hit the same anymore ,😔,1
51431,"[USER] Send them to my house, tell them I have free beer, mine are buried in the front lawn. They can party you can get some real sleep. ",🙏🏻,1
25594,[USER] Dommage ,😭,1
